sample_id,chr1_1,chr1_2,chr1_3,chr1_4,chr1_5,chr1_6,chr1_7,chr1_8,chr1_9,chr1_10,chr1_11,chr1_12,chr1_13,chr1_14,chr1_15,chr1_16,chr1_17,chr1_18,chr1_19,chr1_20,chr1_21,chr1_22,chr1_23,chr1_24,chr1_25,chr1_26,chr1_27,chr1_28,chr1_29,chr1_30,chr1_31,chr1_32,chr1_33,chr1_34,chr1_35,chr1_36,chr1_37,chr1_38,chr1_39,chr1_40,chr1_41,chr1_42,chr1_43,chr1_44,chr1_45,chr1_46,chr1_47,chr1_48,chr1_49,chr1_50,chr1_51,chr1_52,chr1_53,chr1_54,chr1_55,chr1_56,chr1_57,chr1_58,chr1_59,chr1_60,chr1_61,chr1_62,chr1_63,chr1_64,chr1_65,chr1_66,chr1_67,chr1_68,chr1_69,chr1_70,chr1_71,chr1_72,chr1_73,chr1_74,chr1_75,chr1_76,chr1_77,chr1_78,chr1_79,chr1_80,chr1_81,chr1_82,chr1_83,chr1_84,chr1_85,chr1_86,chr1_87,chr1_88,chr1_89,chr1_90,chr1_91,chr1_92,chr1_93,chr1_94,chr1_95,chr1_96,chr1_97,chr1_98,chr1_99,chr1_100
sample_22_tumor,7.06934638635833,7.63445612301589,4.62599866855251,6.38797191006107,6.0835353581141,4.53848064394622,6.38630065716079,3.93045265597844,6.31435137375451,6.75611001838081,6.77698109389607,6.82521413459198,5.08713462393047,4.11680364417863,4.42985523274106,7.52591173094283,4.70973054150465,3.55883288838651,3.72780375764949,4.3740298393077,3.15860337592003,3.26391744635255,4.57306609493309,4.44803451488406,3.55787293462858,4.59887739467162,3.90185009341002,4.91971414489191,5.4373287322666,3.96327136227762,4.10231914550869,3.63960131214492,4.36266820934333,4.17458834884516,2.9042988572271,3.9800580962045,4.11387655625217,5.25375031524034,4.33113090918751,3.52842659633519,4.59385083251386,5.68155440626123,4.89638912884633,4.8682640294182,3.33891975766189,3.7510613235506,3.63254344762925,5.62815815175862,4.77948610939215,3.73787130433867,4.249461914445,4.85906912027245,4.76164699785978,3.73259105956761,4.01269729126001,4.15677975246408,3.61693063123815,3.09816689906047,5.38931802221301,3.74731250361774,3.96379617116197,3.59143018572298,3.81924821717423,5.18428662073909,4.63920300741969,4.15433965791643,4.22899927112683,3.43362106899973,3.76082510908723,4.68044261218218,4.3035503239069,4.72728270903818,2.79229266837441,4.27288158423351,4.12819784210155,4.02074198830114,4.95019662737294,4.32232223014619,5.18700445109012,4.81839943409736,4.12863577661773,5.41576975477669,5.34103235021321,4.94407913233779,3.42105020536989,4.27771734072628,4.16053290532902,5.32638466667309,3.37794458131706,4.87843146107567,3.81280024220039,3.56906028575439,4.00480023581113,3.55523236082397,4.63593423730464,4.86241967479743,5.40492248891312,4.03617764406288,4.72808119748529,4.57455396919416
sample_22_normal.tissue,4.55076824978164,5.06673051505401,4.48194131497238,3.70553437428293,3.55208746748268,4.45817081781599,3.83123815971533,4.03432930066681,3.78499492768489,4.14880825409016,4.16440217531327,4.2587780991819,4.90980678827416,3.88994433015376,4.55082315614481,4.85410568149921,4.85799697986213,3.59186982386431,3.68219745239527,4.21898979128365,3.20643871542914,3.27234684345286,4.5393433909609,4.43498226984249,3.65124175630343,4.56569829715106,3.9071523953491,4.98082360369586,5.48604847385954,4.02331092818893,4.09945317972967,3.63226735568758,4.42588493664953,4.10209056584525,2.88923173659419,3.95215847529778,3.75696650977857,5.39474432830447,4.2820941713689,3.45738429565831,4.59358256590168,5.5365178101144,4.80915967840618,4.73858785778849,3.41845523133867,3.71944704486588,3.47966951913132,5.58890843503053,4.89178587434653,3.73349759031588,4.26547839194186,4.87755875724828,4.57111935107055,3.70858605279439,3.97967410565478,4.29156790314217,3.61909964469876,3.11117574882187,4.95188703308506,3.62821401675224,3.9943587180056,3.69620997973856,3.81793922363725,5.23892881747925,4.49121956338738,4.10624687960661,4.28293524195833,3.48140491319445,3.68973633120747,4.38216596651523,4.30724322106909,4.62448159890878,2.93976805618804,4.35560693544184,4.170562627125,3.64294736195333,4.79110234469318,4.31735524023617,4.71730311447346,4.79010801319959,4.12761384923889,5.29374539495955,5.31591584867838,4.99229645724094,3.33195236512707,4.28977647324159,4.11102589588012,5.03432279209544,3.50947937617346,4.59975240663471,3.82616462886971,3.62372872858907,4.10035166016552,3.49926845591391,4.71074765993734,4.493495100048,5.42827072028211,3.78001247368987,4.63737287725297,4.57532367758085
sample_23_tumor,4.38651086366037,6.78811427804671,6.82748489323486,4.34308697174698,3.36277657558134,6.63375842567832,5.25624460529827,5.14770237501642,4.21756819979114,6.25906575525212,6.86837607319054,3.15211985574703,4.64321238828381,3.72599601069948,4.34018169041206,5.6558249811083,4.7913670939059,6.92568497245288,6.82717783427787,4.14772594951391,3.91948818017542,4.13004736971723,4.5265077019498,4.15462055052473,4.08366875816153,4.11722998505175,3.36246378245138,4.93360544609064,5.43134221459784,3.83626445875006,3.59314118031541,4.55681388829297,3.16811389779542,4.42096949429874,4.08231498916163,4.30741706060136,4.520073707683,4.77284067137205,4.08323974421114,3.8584440489557,4.48219180047317,3.94406010203895,3.62206609974157,3.44411818535196,4.08802054796377,4.43230152207791,4.62156269322472,4.15556524120979,4.37475661381848,3.89490635906398,5.34621783583182,3.95381829543788,5.19682954829145,4.01364401147397,4.26498873367785,5.07140109586042,3.81316536871696,4.82504472559904,5.6811475021846,4.25003332662186,4.82022190093062,4.18832497351231,5.17162914478837,3.21943757481858,3.78268810183863,4.31727869864747,4.77006843402889,5.14820069338879,4.56841717027611,3.67224704401266,4.25102915107641,3.72130780368612,4.41790251599788,4.84740335172104,4.55775618517551,4.54880657198039,4.93726795262781,4.76755283811119,3.36594114792053,4.12362506391619,4.7743399466444,5.50644788518796,4.16210595012879,5.39147391549574,4.70013577377835,4.10308518142103,4.84120087147211,3.2429926624314,4.04040865834333,5.29695480661452,4.41483750730132,3.21968204762394,4.03545101723608,3.77115277064019,4.64037628215868,4.18004661687315,3.37495410879644,4.15813450733144,5.07464156215681,3.5714819728279
sample_23_normal.tissue,4.32956494124638,4.22473975319576,4.19691522697018,4.33183704270579,3.41824826090185,3.86683298921205,2.72559430421838,5.12179265231313,4.37535265694328,3.75798235940341,4.27975927530761,3.11535624261515,4.64293336013543,3.73830904626583,4.2327319474872,2.96711526390656,4.86479702458776,4.29529386427675,4.11214350729125,4.05715011947439,4.02608530392181,4.18692327602347,4.30742234712942,4.07282532680889,3.98401065559044,3.98583623061164,3.34824764818965,4.94622421114735,5.17652242345519,3.81858328131901,3.56423423820386,4.51237267006425,3.12829822305884,4.40849115731498,4.09960748158989,4.25540577841228,4.20823430034192,4.62430348416654,3.99853887457348,3.87615231298345,4.52280157104272,3.90305671393432,3.6359760969258,3.52445084632205,4.0717820940569,4.31652449994077,4.6551804629775,4.12097259764576,4.1986987799266,3.61091485637653,5.06645207198403,3.5006713105256,5.23169575562997,3.91975486127049,4.28368267957851,4.78168893456368,3.72345676897841,4.7722606567632,5.75969502341042,4.3638883825226,4.76617121592145,4.26367906126924,4.97978304665269,3.15273581592989,3.86595364061939,4.36699541972943,4.73321546439329,5.15688798094789,4.63356263920034,3.70421199313287,4.07051956585175,3.73316631955342,4.39230925945033,4.75338063546477,4.49461110946309,4.56558539704121,4.98324455756575,4.47948013415988,3.35248974318227,4.15065860974513,4.35132809066812,5.16953181563273,4.0862010754741,5.37440245505709,4.71420354307837,3.97199954955381,4.79979266178641,3.28804807490522,3.91702050499781,5.15392070284526,4.00056857683298,3.2556816500151,4.01637548534772,3.78765890514558,4.66493687695973,4.16599951337922,3.34716892703081,3.87734580714678,4.99961077785867,3.318615984637
sample_24_tumor,6.44858703568483,5.63775224908782,6.70894526410052,5.63639474516752,3.97791229298705,6.89080203054613,7.08363331276793,6.2523231991981,6.02409110861601,7.36424557403242,6.88441785394032,4.99631060838519,6.28405240639928,4.51349158820137,4.75692869161429,6.38506229454336,6.9068876539055,6.42836236282763,6.35840219682503,7.11029109046783,4.04649449624399,3.64957621703801,4.81700759725348,4.17504658145453,4.32299457828712,3.92133343698122,2.78180016292152,4.73437579205315,3.74737147919662,3.28444276213516,3.38272701690311,3.8385015089726,4.1917957955535,3.37745267434196,3.45073690453169,5.00874733260169,3.68666983342015,3.8447962046817,4.04571326169741,3.72836473470674,4.46348270830155,3.83040962414494,4.70314772688005,4.44433040401423,4.70037291191877,3.85314358828845,3.63203178200485,4.44781931859188,4.82487012036719,4.58108919952792,4.01795368388791,4.50936526604495,3.64250779814252,3.56012621040749,4.09319302097013,3.95944826557985,4.33306120338769,3.88929841237419,4.14871719649218,3.49533563588832,4.31334957323278,4.05526229396989,4.41549271279783,3.12225282289623,3.47228062486489,3.7527114773527,4.13471761474718,4.08691801798586,4.41180093812914,3.77249427407463,4.17904599205496,4.78282543190041,5.08155245239566,4.5832113956076,4.24349027730623,4.14804318644621,4.19321525870113,4.44962648887103,4.32896583398918,4.29213729240085,3.86702267429177,4.14205468185412,4.47630559039632,4.25400066175749,5.65865251075534,4.05056916511671,5.29406728843373,4.43463362126202,5.86733030959182,4.01837683506115,4.85358314544389,3.58676786491244,4.56636805100585,3.77057941123768,3.71815736354416,4.13469524326414,5.13918608401543,4.80869979304357,4.43895753515658,4.5839830353315
sample_24_normal.tissue,3.89860592813442,2.96805166707569,3.92227257583836,2.91574890969005,3.81423776209847,4.3718546517773,4.53500172165645,3.67943771588378,3.2941833607394,4.62028672227498,4.08769020884548,5.20380473108215,3.71212807623073,4.67228016859363,4.53463858923276,3.81147662583458,4.37661203306218,3.76161738682405,3.72563532856638,4.51464214810889,4.12680294155613,3.57846426934662,4.73961340551403,4.18185712972373,4.37560747105017,3.69070625434667,2.62653971800902,4.45666540701775,3.69840041648829,3.2191005690915,3.01974738971394,3.90022856233704,4.09376463156341,3.45131366074442,3.49544330694691,4.76453954589213,3.83260874015637,3.95284727805193,4.17739031293763,3.79227810663406,4.33536341425418,3.77867361735232,4.63836836367615,4.44339205614099,4.6443421888341,3.85994069350745,3.64663288767007,4.25476422383441,4.65618068546344,4.66191164506891,3.92159362275841,4.64762788428218,3.59593362588423,3.257116448682,4.07437557903489,3.93237702288408,4.41119806156826,3.82122902975845,4.26632238241326,3.5358754400351,4.23762180701319,4.17886800638117,4.47755035065693,3.22291860018833,3.50325003623615,3.85024454947368,4.15178995853653,4.00647044683232,4.22262108284702,3.50298187899516,4.18517895792169,4.44812319792457,4.78460082041961,4.23849370250033,4.25920366281506,4.10139364901724,4.1460221740968,4.09358103138185,4.36659357574476,4.22813583350709,3.85775433767449,4.124193314194,4.51796958840243,3.94720103443588,5.58718887524274,4.08300230275097,5.24753098736132,4.580417506126,5.54649817823465,4.00885009297636,4.58020559878581,3.54516344616312,4.53748266150105,3.72161055364564,3.3492257755059,4.05897146333456,4.74746538636709,4.81759806428215,4.43428592122187,4.48384529934028
sample_25_tumor,3.42808608616441,3.43460808407671,4.35254641763592,3.75666591646234,4.35473212483198,7.571130000879,7.27202816289989,5.78290834793506,7.94398271235533,7.88759933286003,5.92959043332132,7.54073293953609,6.52575057014171,5.29446985176634,6.49962783938665,5.8378703720026,6.48389759869675,6.74532547119665,7.54268164271783,6.2852798763809,3.0116060562293,4.65109034074315,4.21600755138161,4.50379863501766,4.7193379615366,4.06195041920795,3.3209192178154,2.62569062939892,4.52114805415011,2.86088873116476,4.57992907016516,4.8852637479454,4.4444130916325,4.41806424013406,2.9364656196523,3.84339742980174,4.63384087722739,4.76605851578286,4.46023789373792,5.43362210314624,3.81045824786095,4.18580118430895,3.81686094325147,3.7057932369204,4.43992491042309,3.68612352355052,4.20965433663599,4.21528488235906,5.06127825621698,4.2623372634077,3.94174273917816,5.35385601467307,5.30721044811291,4.46448122003318,4.88955210020191,3.57869229808824,4.45907769860165,3.99046892696882,4.21876423393207,4.72509253825787,3.09120121581091,3.662988817132,3.27826702706762,4.56227887434285,4.90983660205574,3.91959507098555,4.10735214814356,5.17483147931006,3.73637886094942,4.22538072938654,4.41992332627775,3.12155406891979,4.62459534324335,3.83344976065337,3.73930724574623,3.9168709240356,4.86616502141323,4.6371554779182,3.34699191571801,4.77461399798635,4.0137037760076,3.40698869541737,4.66866554264906,3.32358961994547,3.96147765504273,4.40949856089411,4.45660765999668,4.04124350242706,4.23298474300022,4.13043951758458,3.35949860840004,5.55535747560248,4.95902739306964,4.81505078205802,4.57039264324755,4.10201771453645,4.4588557383672,4.13845160330821,4.30983188153754,3.66525228945544
sample_25_normal.tissue,3.58885477013575,3.32361595744511,4.42188962622813,3.69733943628463,4.40195697096649,4.96336006768111,4.61864220338602,3.25708668358224,5.35421619667172,5.17479653806362,3.38991233046622,4.88976278926041,3.9104423912727,5.19310548944521,3.83220734706309,3.07630991697079,3.94368216819708,4.10017118044678,4.74184565157274,3.69387712593559,3.06734763363981,4.74849524035663,4.25707962267325,4.47435330411823,4.72934074069081,3.97985705361978,3.26530665090893,2.60680089472701,4.46477587490576,2.89863919533843,4.55879310343703,4.96508618385988,4.43548536964433,4.46473594098653,2.94642764070252,4.05914410082499,4.34585779771655,4.64428407186581,4.14016777836996,5.22128382551807,3.82272584350612,4.16498211595395,3.88275143121908,3.74995994269375,4.40171647355732,3.70074863019752,4.06623736633614,4.15340697516003,4.95249316529287,4.29226881992637,3.9852166309166,5.2429971249096,5.39594549552604,4.11164704963929,4.48003720044835,3.55037849340515,4.55421069101156,3.96182200455981,4.24180272378849,4.56184015402555,3.20893829885606,3.64258050606748,3.42033683976647,4.566462121343,4.77113366068824,3.73615765491759,4.11270865006171,5.23189047898797,3.74888232563646,4.15737629601901,4.06883385366596,3.07728710113029,4.60997482274455,3.76329921646276,3.62706853527779,3.92676970582768,4.73215512202375,4.63908773373282,3.37650572455247,4.74506646242882,3.95452302209715,3.36011424272922,4.62135001456556,3.23580571595799,3.89164209475591,4.30757780802649,4.39357425729458,4.05961792287365,4.16262569784887,4.13419503470938,3.42167911567055,5.48790203555875,4.94170749271489,4.80383399709996,4.2688455745216,3.83158756726094,4.38246437998969,4.11230074860028,4.2825832874311,3.6095135549732
sample_26_tumor,6.94934865163697,5.12887816738472,6.93577374357934,7.41200938876163,6.60039698599192,6.78941469765264,6.71296091623998,6.93500522591413,6.82057765804381,3.69770918509101,6.50223861489273,4.30261331766134,6.7863671859703,3.62366270564045,7.34630127575016,3.88311643695266,3.44132091391795,6.54004123898652,3.97347779286281,5.66168524096138,3.78768158854245,4.37118637796397,6.2295618808349,5.3528759110842,3.56218233449103,4.35796170642377,3.77048816765394,3.59406026904023,4.11741401512627,3.81055646263577,4.385467175894,4.30455963237455,3.81266555032191,2.8594863288669,3.38016851451052,3.61689392309352,4.6647574914407,3.81523351451113,4.42042747919776,3.69805708917597,4.01026119424064,3.77499457504193,4.26334387775501,4.88770389241827,3.83699573041603,4.39375273521426,5.24094894373468,4.8631791484847,4.47549105603975,4.26528767778651,4.90857183306923,4.66407067161404,3.86277615894079,3.99047888208348,4.99828821228234,3.97118548291039,4.31288531823234,4.9803507010684,4.40988210755812,5.16769139111675,4.10196769133199,4.97882666484843,4.1691391692147,4.81569967459088,3.97613964046698,4.51053850988554,4.58129239750786,4.33051985363669,4.95820851239775,3.19153328180132,3.54809539783684,4.4285082332609,3.25588184831687,4.12037765039721,3.75813218429145,4.02590511956815,4.10706808817356,3.06086015325837,5.80488209002737,4.87393983546698,4.30450273431721,5.23506424358191,4.39701583565764,4.01977599938397,4.4324581380321,3.27881842530403,4.17349601816605,3.62275779079215,3.39515815629923,5.67097559952178,3.78748561890726,3.99779763279121,4.58698353008346,4.65681550745098,4.67537495153134,4.18457558978544,4.96951987654779,3.73196106151161,3.83557235300021,4.28939461511473
sample_26_normal.tissue,4.38211718484255,5.34546214153049,4.39317353508998,4.73185300599484,4.09255681185455,3.92979682564517,4.09903754471364,4.29788184782899,4.29999783242283,3.60570394831049,3.91686069206415,4.43554230517209,4.17238666103289,3.55547603428179,4.82192880596473,4.12960315610784,3.4617414447457,3.90100836279036,4.19785181496013,3.12570824141655,3.67461167065589,4.4546272769606,6.17431046599112,5.25582623397211,3.52759290042515,4.32552484946228,3.73254855524165,3.64106925375591,4.0332149489068,3.72769051261591,4.38406283542366,4.26454809955531,3.7557137941304,2.81933296215223,3.44750881725,3.59973562649832,4.79974057879819,3.64770907315644,4.45739785459898,3.8251553530952,4.03454956188921,3.68459123135448,4.40704524410723,4.97044704340146,3.85119451694767,4.39778331477149,5.28407362442296,4.87234141842372,4.41870102998012,4.19648550113232,4.82495566948839,4.60997827921067,3.7316990348481,3.98221225075712,5.1430752550997,3.9963553773125,4.21228659882427,4.75711962068559,4.19276802824777,5.02835479793548,4.11697032532904,4.8271936767542,4.17211752707847,4.7082115689958,3.94507165104129,4.60333442412653,4.57171814678934,4.37616428245565,5.0417358419067,3.14827123587907,3.46671072556643,4.37274506362969,3.26118189541211,3.91902473769855,3.84254658794092,4.14491579507747,4.15779308874959,3.0530422470845,5.8131145983416,4.87014750192196,4.24059771020825,5.25494211530527,4.42375060422702,4.03437893903367,4.44557905761553,3.27974398946971,4.11857306158747,3.64297223252931,3.35536419902512,5.64746524589595,3.85103325457716,3.94103764802757,4.51006509476951,4.69908497178395,4.3505531462934,4.17335665602632,5.04214114665771,3.73412235685669,3.65971428813612,4.18281296334822
sample_27_tumor,6.87014265622026,4.58174097781446,7.37914632048597,7.51903947150094,4.52245929947924,6.95171277554378,4.19115645628406,4.40471695652056,4.34718588905655,3.84331616922911,5.52627501470654,3.6051419503743,2.7941897386794,6.61900002985931,6.27781576293955,7.45883036957039,7.5215931963835,4.23151708351262,6.30022305951693,7.68986348478711,3.93366881300504,3.87226567982346,5.02701913487743,4.80921768193369,5.14707080846725,3.56774947674164,4.8408277993963,3.52948008800525,3.84991809227327,3.81222948510858,4.19616477819182,4.78711623402141,3.27896950804952,5.46473201684582,5.19074792895706,4.30063738291341,4.54730333066706,4.91307973357556,3.52633702707719,4.90917282801213,3.82349526396836,4.38311327212155,3.68797248092029,3.25760494025918,4.12177941192683,4.02822985658056,3.85079980347496,5.44132944905778,3.75374965433197,4.37733239333727,4.62493138175511,4.83443526611282,5.47807723863591,4.08986280948412,4.45586007607463,4.59141456952892,4.17314046277339,4.08926216266956,3.39320021805218,4.19323008437099,4.77552965472923,3.96369299696254,3.92440771482804,4.77632167817938,3.72662382447671,2.82663892083383,3.88615187462655,3.92818829059748,5.57820052104977,3.58892110712853,4.36494270113495,4.70512629470273,4.15785573935882,4.5816144534707,4.35959742941187,4.44326385199738,4.62617557916487,3.36589027030901,4.39145610642169,5.00594433234054,4.64149119750326,4.96737687117825,4.23577875032408,5.03039599914515,2.21034094073328,4.36580665561302,5.387496600866,4.74272647889694,4.82469254248524,4.96034407629703,4.31366705020472,4.72386623593672,4.04084432173192,4.01501084013276,3.7061673238657,4.76428774079018,5.16884427489654,4.57176527237688,4.11565899882711,5.03753229106801
sample_27_normal.tissue,4.2318025360383,4.62107060122483,4.85511386607411,4.99008340877607,4.56652881084741,4.20667751233253,4.04825445766924,4.30238673926664,4.3882257062173,3.90670426143086,5.59963166576126,3.37694743389894,2.90264459830442,4.07201571406016,3.61444398430687,4.95759521091293,4.6954744989991,4.24868585997445,3.7389497837909,5.0906561595528,3.90253218210018,3.56935606429107,5.05234518292748,4.78955257299297,5.11448568610729,3.45548784851953,4.74453102361071,3.53883817089308,3.49643468388119,3.87296267038276,3.98317182582236,4.62611451564217,3.34224009992151,5.37234118014871,5.12695876035821,4.24924268206655,4.66043728355804,4.86667416154843,3.52428311693119,5.00640577044233,3.89666231819229,4.14949202011388,3.62995344639098,3.37504780426169,4.09297915812907,3.9322480886068,3.92527148592417,5.3672022465953,3.77564255446572,4.3656932663216,4.60839338226065,4.57754711448652,5.30231218930019,4.03795551146409,4.52374526347177,4.62348245618028,4.06651554753034,4.04358457330721,3.3607917129242,4.16822986931249,4.8062544338741,3.96658431516702,3.93012127818434,4.74764692959636,3.63867558585535,2.87250576587144,3.82357401258121,3.60528353050444,5.6282481819066,3.61438795363958,4.32720112411659,4.80271527642578,4.19052976553219,4.59339171174991,4.08736470672399,4.40051333880416,4.32715860750859,3.28610801548946,4.0661274202769,5.08108031534051,4.20562797361157,4.86246692525371,4.16986403965598,5.09525711642546,2.24271039936515,4.37574048155505,5.40310324683153,4.59119198293199,4.79152619542267,4.8176865304017,4.33715597518806,4.64935420114498,4.10021185268995,3.98325212094902,3.84968656124348,4.87074802922323,5.11147915242985,4.56991856996923,4.08237091208232,4.77635935176172
sample_28_tumor,8.00370548628477,5.98391365257997,5.86784446005535,7.34366169115809,5.27784694279533,5.86547353335772,3.84983015533615,6.46114143204556,7.43313059798138,4.54623190435316,6.3834552942615,4.57892739844474,6.53537359394152,4.30659228730735,6.98534118482512,6.31172707727398,5.98153492122459,2.86770761508444,5.35658316945279,6.27619298679683,3.91615843414754,4.0601020794247,4.21087095609525,3.7378755545226,4.26598198805208,4.23140115944121,3.46034784184613,4.44526965512676,4.69055995214521,4.29716575791774,3.55822073117489,3.02868995918502,4.3078130710464,3.86555664537936,3.45084962890674,3.54711177378205,4.32899490299404,4.04481158416457,3.76296577658535,3.68066301066853,3.4022320781959,4.76280093115209,3.08766267218272,4.28732561558488,3.85415758484004,3.9155263560066,4.33077909718227,5.19588032654359,4.88827343993295,4.49257695316778,5.08113352374535,4.87818431520476,4.1012770111688,4.80145294088368,4.60079623358303,3.67136290112941,4.70021107680142,3.03014945651388,5.25376793927062,5.36484698535985,3.32422817562706,4.45921396686702,3.55744775052179,4.54207316706504,4.38493835907816,4.51333036066307,3.87915066717718,4.29972127159751,3.88424915049767,4.20769456565323,3.86790078456263,3.97393298184165,4.44437250296536,4.6970482356671,4.75531517695147,4.29789301977295,5.39419189402907,3.5239516475712,4.09863760091245,4.22811403264807,4.00927797931982,4.71924476711483,4.89715433446915,3.22561128088698,4.26882844022381,3.77909070289358,5.04357072876024,4.06973545503569,3.5178176388362,4.36926893721806,4.47594409366364,5.07911417536653,3.9307061892972,4.44952211890927,3.36692732523164,3.38212511418912,4.62873913895014,3.79801079237319,3.64627975206126,3.6710258413022
sample_28_normal.tissue,5.43005081137629,3.25671350451271,5.82490097064322,4.53034574959171,2.59217027913595,3.33689601305129,4.03475106118765,3.86447589254158,4.82905972021332,4.3219474057466,3.73852543751554,4.54293026443775,3.87775408875409,4.1460148817906,4.47467217476698,3.62814086200479,3.30724428758505,3.08100118798247,5.34008180093683,3.71083245990224,3.95916409541234,3.95394856840406,4.17722542376724,3.81947901866635,4.31520022268336,4.29562226469646,3.26528172156866,4.02635011076332,4.65621858544165,4.1288904441875,3.56465944710693,3.05422015475433,4.38596911143064,3.95809071857853,3.46363668556948,3.5182751268687,4.33912257006968,3.90438833934999,3.80681346239653,3.64740668297391,3.36503534333578,4.62315004933516,3.17772095669142,4.20029585140649,3.76262714602653,4.03675506094623,4.2864435579996,4.93463122877147,4.73139911640022,4.12793115276133,5.15693159078886,4.90175871822379,4.12045555844298,4.7569681832832,4.62735868310265,3.60878984907745,4.61007108590939,2.77003851305008,5.29959463002681,4.98545860922184,3.30768467752028,4.53837019008913,3.27786207011654,4.53121116817718,4.07437859399095,4.49196193205153,3.78095763101302,4.3292728466077,3.8871406822067,4.20826966009816,3.92657280355322,4.11377437350796,4.39114630582298,4.60379212244095,4.80244438995726,4.16333797977712,5.35663690944114,3.5616025259424,4.16975886762123,4.36415511537409,3.79663084022109,4.77226943926803,4.87481249114324,3.27206363722751,4.21457381480756,3.7185660946949,4.82068023885951,4.13748315083353,3.61383656353057,4.250919672312,4.38372127687357,5.11152425750126,4.03070863222468,4.56407569835987,3.36694355486724,3.38662856118946,4.62322305620554,3.87713260671472,3.75468745539533,3.73746213640428
sample_29_tumor,2.96535945328485,5.81871427418079,6.82894555236792,6.81832277159397,4.71632475557101,6.97206012396297,7.00019104394235,4.30867424801405,6.36153549958217,6.25080547027656,7.62632988727155,7.10472330725893,5.85062877264125,5.96773227315739,7.8477322941853,6.96131680288924,5.8094836394072,7.3207269171962,7.49944429078092,4.86463231813181,3.43140263417102,4.91550906265224,5.18255279625977,3.79645360439434,4.46074632840494,4.45071053950646,4.36194956040012,4.09334491772787,4.34781197986193,4.79512836109524,4.62130902001078,2.88485499032932,3.96871132021878,4.04077160983203,4.72586765778765,4.4511971540379,4.05951694706473,4.42083997737528,3.9861057515277,4.62918677394192,4.72635789204958,4.26364793185161,4.26813394721947,5.06950517356367,3.87827287305293,3.66452022586526,4.06393610929201,3.75874923774411,4.77818290761124,4.90633561751518,5.01124153335127,3.05296764026112,4.32972185654031,4.28285531174573,4.47455543422062,3.61629596894361,4.06675650790471,4.73829569139499,3.71201758163732,4.04077805955039,3.72119504295912,4.27134093476527,4.62524558646955,5.46508535949737,4.88505803188919,3.77562348019749,3.6679923065729,4.05264576210024,5.08747156430553,4.18895650982057,3.94999714824837,4.98991941509794,5.06824175740131,4.91111330047899,3.25415195672366,4.13794052125728,4.34225526029172,4.6984381902326,4.10830692117251,4.30263901668771,3.21986238766218,2.96218716251428,3.77241105319132,4.08485579174091,4.7978593694513,4.64114046154078,5.29775649487212,3.87798585130377,4.97310365377717,3.83491822833436,4.74731510644538,4.57179429426747,4.26760302267808,4.84245527072187,4.71536097936822,3.40120839205229,3.5332357490423,4.24038871742535,4.79553060889542,4.45965661124117
sample_29_normal.tissue,2.81449867461551,3.23907829585524,4.18049384950195,4.1850541238839,4.54594116723728,4.4270543421821,4.34250215064647,4.05630763405296,3.842959208103,3.42882890831303,4.9608300418528,4.37606622497441,3.32050615619292,3.389339768578,5.26746160011087,4.26778743705899,3.24654618351274,4.62650482206192,4.88423209507708,4.63892195037598,3.54372147355054,4.9299298053167,5.20591338716898,3.64019032731851,4.54103911852172,4.38542798726809,4.52298504985351,3.99666979827757,4.34868793106163,4.86318483264403,4.49875979575764,2.96017707698321,4.08708084589577,4.00861740040731,4.71858326117699,4.49564625391195,4.06392146196924,4.41295133743945,4.09250702445047,4.61134217123384,4.68913997710746,4.31346311069734,4.05552896183138,4.97275188945618,3.88503969125353,3.6763788678427,4.06283325727596,3.72356308011085,4.75951912947047,4.83613469326102,4.8826619957649,3.02732152163801,4.54666223412578,4.13622433870649,4.56550351528738,3.53652236615932,4.00931524369687,4.80219508300464,3.70839437210389,3.98447947641639,3.65238312689948,4.3308653798958,4.60131643927567,5.22503537143516,4.88359984562909,3.82682811701027,3.61189342386698,4.00404547572362,4.84480585306478,4.11574713426654,3.87227816977772,4.8752577590119,4.85541105871935,4.83880769199511,3.29824388240694,4.09453057849846,4.2397865250676,4.76992545444346,3.88048023241079,4.48075946497816,3.1811821247846,2.71397857381732,3.71587508661896,3.80836684652079,4.41157917014402,4.59676426480635,5.20918324322933,3.68250649213537,4.81950780180013,3.92180775377663,4.90266175482761,4.56439296627706,4.22981820779119,4.88877008188726,4.70478565213204,3.3174554447639,3.62699248441061,4.17296404848122,4.78821965159771,4.43682116731756
